ADJOE,ADJDE,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,3P_O,3P_D,ADJ_T,WIN_PCT,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_Horz,CONF_Ind,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC
105.2,108.8,53.0,52.3,17.3,18.5,25.1,30.7,36.8,28.5,35.1,36.6,71.9,0.5151515151515151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.1,98.0,48.7,48.5,16.7,19.7,34.5,30.4,42.6,34.3,34.1,33.0,68.9,0.696969696969697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.1,102.4,49.6,49.8,18.8,17.7,31.8,28.7,41.6,37.8,33.7,34.3,72.9,0.5588235294117647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.1,102.9,48.2,50.1,17.9,19.0,38.1,29.8,32.5,34.3,31.7,35.3,69.5,0.6285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94.8,102.3,45.6,46.4,20.2,20.1,31.8,30.9,43.8,45.5,30.4,33.9,69.6,0.4857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98.2,107.5,46.7,48.6,18.7,16.7,34.5,27.2,41.3,35.7,30.5,33.8,71.9,0.6451612903225806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.1,100.5,49.7,47.6,18.8,18.4,26.7,26.7,36.3,35.6,37.0,32.8,66.5,0.5882352941176471,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102.1,98.2,52.2,47.0,18.8,17.9,22.0,27.0,40.4,27.0,32.6,34.9,59.2,0.696969696969697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
106.3,100.1,48.4,48.8,15.1,21.0,30.0,29.7,37.7,46.4,34.4,33.0,69.8,0.696969696969697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113.7,100.7,52.5,48.3,15.5,15.9,30.4,26.3,41.3,28.2,38.2,31.0,71.0,0.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
110.2,94.9,51.7,48.6,17.0,19.0,31.6,25.0,35.1,29.6,34.1,33.2,70.0,0.6875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
112.5,95.9,53.7,47.7,14.6,19.2,27.2,24.9,40.8,28.0,34.7,33.2,70.8,0.8529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
111.3,96.8,53.9,46.5,18.2,17.3,32.0,22.3,36.7,34.3,35.7,35.3,69.6,0.8235294117647058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100.7,103.3,50.1,49.3,19.8,21.8,31.0,35.9,35.5,37.6,37.5,34.1,66.0,0.5714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98.9,101.8,51.0,49.9,19.2,21.7,23.1,34.8,32.4,32.6,35.8,34.1,68.3,0.5555555555555556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
104.5,110.3,54.2,52.0,19.7,20.2,29.5,33.2,35.7,29.4,40.1,35.3,68.0,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
108.7,106.8,56.5,51.3,20.3,18.5,28.9,29.6,32.2,28.2,37.7,34.3,67.6,0.65625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103.4,109.1,51.3,53.8,20.2,18.6,31.9,30.0,47.0,31.3,34.7,36.4,70.5,0.4705882352941176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
104.4,104.2,52.6,49.4,20.7,16.6,31.2,28.5,33.4,34.4,37.2,37.8,65.0,0.6060606060606061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
110.6,100.8,55.0,47.2,17.6,18.0,32.9,27.6,37.3,30.5,37.2,30.9,67.8,0.8666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
114.9,101.0,57.6,48.7,15.2,16.0,25.3,25.0,28.5,27.4,37.0,34.4,72.5,0.84375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
116.1,95.7,53.6,46.2,18.2,16.0,35.0,24.9,43.8,29.3,38.1,31.6,69.1,0.7352941176470589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
112.4,92.8,52.2,44.3,17.7,14.1,32.4,25.3,41.7,37.5,36.3,34.7,68.8,0.6764705882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
107.8,95.2,48.4,46.8,18.8,15.4,34.8,24.8,40.5,35.7,38.6,35.3,69.9,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
109.9,98.1,49.8,49.5,16.6,19.5,29.0,32.2,36.8,39.3,37.4,32.4,68.0,0.5806451612903226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
113.7,98.7,52.2,47.3,16.6,16.7,32.1,31.6,35.1,28.3,38.7,32.5,72.1,0.6176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
117.0,100.4,56.3,49.9,17.5,16.7,33.2,25.1,36.9,31.2,36.9,35.8,68.3,0.7714285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
108.7,97.6,50.6,48.5,18.7,19.0,31.7,26.9,43.8,38.6,33.6,33.4,71.9,0.6764705882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
109.8,114.5,55.8,53.5,17.1,16.8,27.7,34.5,30.4,27.5,40.8,38.0,65.1,0.59375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
96.7,106.9,47.9,53.2,16.8,19.6,23.1,29.6,36.1,33.4,32.6,35.7,64.6,0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
108.3,99.1,55.3,48.0,18.9,19.7,26.8,27.9,37.2,33.1,37.9,34.2,71.4,0.7428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
108.0,101.3,53.9,47.8,17.0,17.0,27.0,27.5,42.6,34.5,34.8,33.1,72.9,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
109.1,105.5,55.9,50.7,19.3,17.8,30.2,27.1,28.4,28.2,39.5,33.9,67.9,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
108.8,106.6,51.6,50.1,17.8,17.6,30.8,29.8,40.1,32.8,35.1,34.1,69.4,0.6285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
108.8,101.5,53.9,47.1,16.7,20.6,25.6,33.4,30.9,38.6,38.7,33.8,67.7,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
106.4,101.1,53.7,50.3,16.4,21.0,23.0,33.8,35.4,30.9,38.1,32.8,71.3,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
102.3,96.8,51.1,47.0,17.2,20.0,29.4,27.7,37.6,36.4,36.8,30.9,61.2,0.7878787878787878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
105.6,100.8,51.7,50.5,18.0,20.2,32.3,29.0,41.6,30.9,35.6,33.7,67.3,0.8181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
107.3,97.1,55.8,48.7,20.8,22.0,30.1,27.4,42.8,38.2,38.2,35.4,71.5,0.8181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
103.4,95.2,51.7,47.5,19.8,21.4,33.7,23.9,26.0,39.2,35.0,31.9,66.2,0.84375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
107.6,92.6,48.5,44.4,19.2,16.7,32.2,28.5,47.7,34.3,34.2,31.2,64.8,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
107.8,92.8,50.3,44.6,20.2,19.1,33.9,32.9,33.5,29.4,33.9,30.9,70.1,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
112.2,99.2,47.8,47.6,16.5,18.7,34.8,31.4,36.1,41.2,33.2,35.8,66.6,0.6176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
112.5,93.8,52.1,48.1,18.2,16.1,24.8,27.0,34.8,30.7,37.6,33.8,67.0,0.5428571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
116.7,100.4,53.8,50.4,15.1,19.4,28.8,31.7,37.4,40.8,39.5,35.7,71.1,0.6571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
111.0,96.0,54.1,46.7,20.8,16.0,30.3,27.9,38.3,30.3,39.0,32.7,66.8,0.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
113.3,97.9,53.1,51.0,18.2,20.6,30.2,29.3,30.9,33.5,35.8,37.4,69.7,0.6060606060606061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
116.9,96.8,54.6,50.3,19.2,19.5,34.7,29.6,32.7,32.1,37.7,35.7,69.0,0.6764705882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
111.0,98.8,55.6,49.0,20.3,24.5,37.6,29.6,41.9,49.1,37.3,33.7,66.4,0.8387096774193549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103.8,97.1,53.1,49.7,20.7,25.9,32.0,28.5,40.5,50.3,37.4,35.6,72.1,0.9032258064516128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100.9,100.7,51.9,49.8,17.3,23.3,27.0,28.5,34.0,38.3,37.7,33.3,67.1,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100.8,100.7,49.7,48.1,16.0,16.5,26.1,23.7,35.7,30.7,38.2,36.2,61.5,0.6774193548387096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110.5,101.1,51.3,48.0,17.1,17.2,32.4,25.5,40.2,40.2,36.1,33.3,69.2,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
108.2,109.7,53.2,53.8,18.4,16.2,27.1,28.9,39.9,27.1,35.8,36.9,68.5,0.5454545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
113.2,100.4,54.3,50.0,14.0,14.2,24.6,23.3,35.4,25.6,39.3,33.6,71.5,0.9032258064516128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
106.6,109.0,53.5,53.6,15.7,14.4,20.7,25.9,32.2,26.5,36.7,37.0,66.5,0.5757575757575758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
101.9,108.1,49.5,49.3,19.7,18.7,33.8,34.6,46.8,33.1,32.2,34.4,63.7,0.6285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
100.6,106.5,48.1,49.1,16.6,19.2,31.7,34.9,44.3,32.3,29.6,32.5,70.0,0.6571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
104.1,112.4,50.5,51.2,17.2,16.2,28.5,32.5,42.9,31.2,35.9,36.6,72.6,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
103.9,98.1,50.6,46.4,21.8,20.6,39.3,31.0,44.3,32.5,36.2,30.8,64.0,0.65625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
103.4,95.7,49.3,45.2,18.2,21.5,34.1,29.7,38.0,42.1,34.3,33.4,68.4,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
109.4,102.5,52.7,47.9,19.5,19.1,35.6,28.5,43.3,35.2,33.5,30.3,69.1,0.9032258064516128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
106.8,95.0,51.6,46.0,17.4,19.0,33.8,22.5,29.1,33.0,34.0,31.1,69.4,0.9032258064516128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
111.8,98.2,54.1,48.9,17.8,19.1,37.0,22.5,34.6,32.5,34.0,33.5,67.1,0.9090909090909092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
113.1,96.3,53.8,48.9,16.2,16.3,31.2,23.0,29.1,29.1,37.8,32.1,64.1,0.6470588235294118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125.9,98.6,53.8,49.3,14.6,18.5,35.2,31.3,38.8,40.8,39.5,30.7,66.7,0.7428571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.7,91.5,47.7,44.8,17.4,22.4,39.1,32.3,38.7,36.0,33.5,32.0,63.5,0.7941176470588235,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118.2,99.4,51.7,49.7,15.7,17.8,32.4,30.4,39.4,38.5,37.9,34.2,71.6,0.696969696969697,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.3,89.8,47.9,47.8,17.2,25.6,34.9,30.8,35.2,39.7,34.9,30.3,70.8,0.7428571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.0,96.9,50.4,46.6,18.8,18.7,34.3,31.7,39.2,37.2,34.6,30.8,71.8,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.4,88.5,50.3,45.2,17.2,21.9,29.6,29.6,42.3,29.8,32.4,29.3,65.4,0.7142857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.8,95.7,51.1,45.0,15.9,14.9,32.5,28.2,46.7,31.3,33.2,34.8,66.2,0.7941176470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
106.9,96.0,48.3,49.4,19.7,17.8,34.0,26.1,48.3,30.2,31.8,35.6,66.9,0.6571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
107.9,92.9,48.8,45.3,18.5,19.0,34.7,33.2,40.3,45.4,33.1,29.3,64.8,0.6060606060606061,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.6,94.8,52.4,46.3,14.7,20.0,28.0,32.0,49.7,41.0,36.4,32.7,69.2,0.6176470588235294,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.3,96.4,52.4,46.3,16.3,17.0,24.5,30.2,42.5,37.3,39.0,32.6,69.3,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
113.8,100.5,50.6,49.1,15.3,16.6,34.9,28.6,47.6,36.8,36.9,33.7,73.0,0.6470588235294118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
113.8,97.5,53.9,47.8,18.7,15.3,29.5,27.8,43.6,30.6,37.9,34.2,65.9,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.2,96.8,51.5,47.2,19.0,19.6,35.1,31.4,46.6,33.4,36.4,31.2,67.2,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.2,95.0,48.3,47.6,16.7,19.0,25.7,29.0,42.3,44.9,33.3,31.5,66.4,0.59375,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.9,100.4,48.3,48.9,17.3,16.4,35.3,30.8,41.9,33.7,34.7,32.8,64.9,0.6285714285714286,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.8,101.4,50.0,47.5,15.8,17.4,34.1,35.6,37.0,42.6,30.5,32.1,66.5,0.6111111111111112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.7,106.0,50.4,49.4,13.4,16.8,29.1,32.8,43.9,38.0,34.7,32.7,72.3,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.2,96.4,50.7,45.4,19.7,21.7,34.4,33.3,55.5,52.8,36.9,32.7,69.6,0.7575757575757576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.6,102.0,53.2,44.4,18.7,16.1,37.7,33.0,53.9,34.1,36.1,33.2,67.1,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
105.6,95.8,49.2,46.4,16.7,20.3,30.2,29.6,47.1,47.5,32.7,35.2,68.4,0.6176470588235294,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.5,104.5,51.5,50.4,18.8,18.5,36.5,31.8,44.3,44.0,37.1,33.2,70.0,0.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
107.9,100.2,50.2,44.4,17.2,23.7,35.4,33.1,49.5,44.8,32.5,31.0,64.1,0.8125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.7,102.5,52.0,47.6,20.9,18.5,31.0,32.0,51.4,34.7,32.6,31.5,67.0,0.6875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.8,97.7,55.8,46.4,23.1,19.6,26.5,29.7,35.0,40.7,37.9,31.9,61.4,0.6060606060606061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
112.1,107.5,56.7,55.7,15.8,24.2,23.0,34.0,43.2,54.9,38.6,35.8,66.0,0.6875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
104.3,103.9,49.1,49.1,19.9,18.5,28.6,31.2,44.7,36.5,32.7,31.0,67.8,0.5882352941176471,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.7,102.2,48.8,49.5,16.4,19.7,30.9,29.0,33.0,39.4,34.6,32.9,62.1,0.5666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
102.8,103.1,48.8,48.3,19.7,18.3,31.9,28.4,42.0,29.1,36.0,34.9,63.2,0.5588235294117647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102.0,104.4,46.0,49.3,14.7,18.1,30.9,33.2,33.2,42.9,33.0,33.8,60.4,0.375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98.3,102.0,48.0,47.5,20.2,18.3,34.2,29.3,38.6,39.6,32.6,32.4,67.5,0.5806451612903226,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.0,106.6,54.1,47.8,19.0,13.8,28.4,28.7,49.7,35.1,39.4,33.7,64.3,0.5862068965517241,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.6,85.0,51.1,43.0,20.1,22.4,30.4,31.0,36.8,35.3,35.3,30.7,62.5,0.78125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.0,91.1,48.4,45.9,17.6,19.5,29.3,27.6,45.7,25.7,35.1,34.6,65.4,0.8285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113.4,94.5,49.1,47.5,18.2,22.2,38.5,33.8,31.7,36.8,35.8,33.3,63.0,0.7647058823529411,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.2,84.3,48.6,43.0,15.7,18.0,32.6,26.9,29.7,25.7,33.0,28.9,61.9,0.6571428571428571,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.1,88.6,48.8,44.5,18.2,21.7,31.3,30.8,40.5,35.1,31.6,32.4,67.3,0.7272727272727273,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.7,88.4,48.9,44.1,20.2,18.5,33.3,27.1,36.7,29.6,32.6,31.6,69.3,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
110.0,94.8,49.1,47.5,15.8,19.9,30.7,34.0,33.1,24.6,33.3,32.4,69.6,0.7142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
112.9,95.4,52.2,46.8,17.6,16.0,34.0,29.5,32.0,24.6,37.0,32.5,61.7,0.7142857142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.8,91.1,51.7,44.6,18.1,22.0,40.4,30.0,37.5,36.4,34.9,30.4,60.3,0.7272727272727273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.2,98.0,54.2,46.8,18.0,16.6,34.7,32.6,40.9,29.0,39.1,30.2,68.1,0.6857142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.3,90.5,47.3,47.3,22.9,22.0,33.1,29.5,50.6,40.9,33.2,37.3,67.7,0.5757575757575758,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
